X	y	y_2std
-6.999999999998678391e-01	-2.103293209325860502e+00	1.595189467093984348e+00
-6.499999999998671285e-01	-1.879561502732663314e+00	1.748098703543006671e+00
-5.999999999998664180e-01	-1.642097976037190321e+00	1.859371260283142258e+00
-5.499999999998657074e-01	-1.394443430471337120e+00	1.926963117629929112e+00
-4.999999999998649969e-01	-1.140303719175148611e+00	1.949625001699438753e+00
-4.499999999998642863e-01	-8.834587597625106481e-01	1.926936826072806808e+00
-3.999999999998635758e-01	-6.276705588835385097e-01	1.859319346931477934e+00
-3.499999999998628653e-01	-3.765932268104487113e-01	1.748022655039910056e+00
-2.999999999998621547e-01	-1.336878207416899167e-01	1.595091899776746480e+00
-2.499999999998614442e-01	9.785539183719005329e-02	1.403311400664732922e+00
-1.999999999998607336e-01	3.151849993799062388e-01	1.176129025720284327e+00
-1.499999999998600231e-01	5.158450083831663813e-01	9.175633793751287737e-01
-9.999999999985931254e-02	6.978185394719743639e-01	6.320969232774875657e-01
-4.999999999985860200e-02	8.595578005995306858e-01	3.245586355724505712e-01
1.421085471520200372e-13	9.999999963945055415e-01	2.019900894531304048e-04
5.000000000014281909e-02	1.118569337738940517e+00	3.364308857746615145e-01
1.000000000001435296e-01	1.215165789689628406e+00	6.796138551438967168e-01
1.500000000001442402e-01	1.290141621049165632e+00	1.024575189695808630e+00
2.000000000001449507e-01	1.344267180458281086e+00	1.366595643283202266e+00
2.500000000001456613e-01	1.378687610560052512e+00	1.701305451397385760e+00
3.000000000001463718e-01	1.394872416191462516e+00	2.024762668662748677e+00
3.500000000001470823e-01	1.394559921326889107e+00	2.333512588267903975e+00
4.000000000001477929e-01	1.379698683263611114e+00	2.624626549694148991e+00
4.500000000001485034e-01	1.352387885706953119e+00	2.895719242823481032e+00
5.000000000001492140e-01	1.314818612761840422e+00	3.144944465416908308e+00
5.500000000001499245e-01	1.269217723959515487e+00	3.370970171115416747e+00
6.000000000001506351e-01	1.217795819048198336e+00	3.572934534515267657e+00
6.500000000001513456e-01	1.162700514378916417e+00	3.750385632988418649e+00
7.000000000001520561e-01	1.105975964820347768e+00	3.903208169875522771e+00
7.500000000001527667e-01	1.049529270367391298e+00	4.031541398938101040e+00
8.000000000001534772e-01	9.951041179425462735e-01	4.135693002423450615e+00
8.500000000001541878e-01	9.442617374799011642e-01	4.216054061550055465e+00
9.000000000001548983e-01	8.983690060533453536e-01	4.273020371720976485e+00
9.500000000001556089e-01	8.585933207538204437e-01	4.306925136446534630e+00
1.000000000000156319e+00	8.259036837070058423e-01	4.317987488519902328e+00
1.050000000000157030e+00	8.010773019473305112e-01	4.306280338053488421e+00
1.100000000000157740e+00	7.847108994933004178e-01	4.271719786853870993e+00
1.150000000000158451e+00	7.772358658638756079e-01	4.214076877798335730e+00
1.200000000000159162e+00	7.789363203339302322e-01	4.133010902414449461e+00
1.250000000000159872e+00	7.899691499808055850e-01	4.028122018768703683e+00
1.300000000000160583e+00	8.103850778705070645e-01	3.899019670728910203e+00
1.350000000000161293e+00	8.401498323243853372e-01	3.745402348617553390e+00
1.400000000000162004e+00	8.791645171918790469e-01	3.567143641938856913e+00
1.450000000000162714e+00	9.272843261037845286e-01	3.364379310454943095e+00
1.500000000000163425e+00	9.843348020334002912e-01	3.137590205036361546e+00
1.550000000000164135e+00	1.050124919704568338e+00	2.887676245807554221e+00
1.600000000000164846e+00	1.124456365842337657e+00	2.616017245758735399e+00
1.650000000000165556e+00	1.207128514511546680e+00	2.324517090727883595e+00
1.700000000000166267e+00	1.297938744748295070e+00	2.015628599222353934e+00
1.750000000000166978e+00	1.396677926815807380e+00	1.692357247290680489e+00
1.800000000000167688e+00	1.503121110930273119e+00	1.358242823565529056e+00
1.850000000000168399e+00	1.617013684564560849e+00	1.017318953031737250e+00
1.900000000000169109e+00	1.738053514562126090e+00	6.740512738942734394e-01
1.950000000000169820e+00	1.865869848069733106e+00	3.332558551480493958e-01
2.000000000000170530e+00	1.999999998466577278e+00	2.019900894531304048e-04
2.050000000000171241e+00	2.139865073361711723e+00	3.205109867646721566e-01
2.100000000000171951e+00	2.284746194257968988e+00	6.230586230739718623e-01
2.150000000000172662e+00	2.433762794381954642e+00	9.025432311992885870e-01
2.200000000000173372e+00	2.585854646485455710e+00	1.154118390998743138e+00
2.250000000000174083e+00	2.739769252963057955e+00	1.373324603221594664e+00
2.300000000000174794e+00	2.894056117475902745e+00	1.556217267594098619e+00
2.350000000000175504e+00	3.047069206964249766e+00	1.699485024351974349e+00
2.400000000000176215e+00	3.196978608362870400e+00	1.800554621876260919e+00
2.450000000000176925e+00	3.341791995166105700e+00	1.857678879744882661e+00
2.500000000000177636e+00	3.479386061548191744e+00	1.870004817761556248e+00
2.550000000000178346e+00	3.607547578343651473e+00	1.837619604900052606e+00
2.600000000000179057e+00	3.724023202926004306e+00	1.761572628717315681e+00
2.650000000000179767e+00	3.826576664082931067e+00	1.643872675800264416e+00
2.700000000000180478e+00	3.913051474636817684e+00	1.487459927242917646e+00
2.750000000000181188e+00	3.981436928916456175e+00	1.296153190268146682e+00
2.800000000000181899e+00	4.029934845987536818e+00	1.074573488655278020e+00
2.850000000000182609e+00	4.057024344107034608e+00	8.280458020863268320e-01
2.900000000000183320e+00	4.061521891372230186e+00	5.624813607164284024e-01
2.950000000000184031e+00	4.042633977879962259e+00	2.842434562442852086e-01
3.000000000000184741e+00	3.999999992926399628e+00	2.019900982474074247e-04
3.050000000000185452e+00	3.933723255142105746e+00	2.834326611450887490e-01
3.100000000000186162e+00	3.844388614291744055e+00	5.592518027330752872e-01
3.150000000000186873e+00	3.733065594520303954e+00	8.208314319021041694e-01
3.200000000000187583e+00	3.601296649165302455e+00	1.061881592884628578e+00
3.250000000000188294e+00	3.451070713472656593e+00	1.276600899189282101e+00
3.300000000000189004e+00	3.284782840139969018e+00	1.459817613332415442e+00
3.350000000000189715e+00	3.105181252244177070e+00	1.607115806008266867e+00
3.400000000000190425e+00	2.915303621723379202e+00	1.714943325911125971e+00
3.450000000000191136e+00	2.718404758017779255e+00	1.780698796036642717e+00
3.500000000000191847e+00	2.517878156608996054e+00	1.802795398854660114e+00
3.550000000000192557e+00	2.317174004477587257e+00	1.780699813042676549e+00
3.600000000000193268e+00	2.119716269856545932e+00	1.714945303742876126e+00
3.650000000000193978e+00	1.928821424859600508e+00	1.607118631066168035e+00
3.700000000000194689e+00	1.747621175069318245e+00	1.459821112166698853e+00
3.750000000000195399e+00	1.578991317648508419e+00	1.276604834970754609e+00
3.800000000000196110e+00	1.425488539166229973e+00	1.061885660917895935e+00
3.850000000000196820e+00	1.289296617056342464e+00	8.208352543713876015e-01
3.900000000000197531e+00	1.172183124548540123e+00	5.592549229217977924e-01
3.950000000000198241e+00	1.075467375895144961e+00	2.834345374304095277e-01
4.000000000000198952e+00	1.000000001369231395e+00	2.019900982474074247e-04
4.050000000000199663e+00	9.461542205646286119e-01	2.842460609210338829e-01
4.100000000000200373e+00	9.138285946641486746e-01	5.624873984785704328e-01
4.150000000000201084e+00	9.024607864104399191e-01	8.280562033750060724e-01
4.200000000000201794e+00	9.110516401182298107e-01	1.074589284867784045e+00
4.250000000000202505e+00	9.381987104054111404e-01	1.296175508106110374e+00
4.300000000000203215e+00	9.821382131770108881e-01	1.487489976382065926e+00
4.350000000000203926e+00	1.040794241167167122e+00	1.643911726877302470e+00
4.400000000000204636e+00	1.111833974986729201e+00	1.761621977315576570e+00
4.450000000000205347e+00	1.192727526422387552e+00	1.837680515319149555e+00
4.500000000000206057e+00	1.280810972815849880e+00	1.870078437629759005e+00
4.550000000000206768e+00	1.373351080899499532e+00	1.857766112653991719e+00
4.600000000000207478e+00	1.467610178614972671e+00	1.800655939730441135e+00
4.650000000000208189e+00	1.560909618885812256e+00	1.699600193416267890e+00
4.700000000000208900e+00	1.650690295666849217e+00	1.556344951485924222e+00
4.750000000000209610e+00	1.734568725574223258e+00	1.373461791222057471e+00
4.800000000000210321e+00	1.810387302958994304e+00	1.154259579656433887e+00
4.850000000000211031e+00	1.876257475736752500e+00	9.026792594396266800e-01
4.900000000000211742e+00	1.930594774555089765e+00	6.231750236428746925e-01
4.950000000000212452e+00	1.972144856976732363e+00	3.205856670598918323e-01
5.000000000000213163e+00	1.999999996082210796e+00	2.019900894531304048e-04
5.050000000000213873e+00	2.013605740880402006e+00	3.333788649258659365e-01
5.100000000000214584e+00	2.012757792942526880e+00	6.743671986470161084e-01
5.150000000000215294e+00	1.997589466307837736e+00	1.017927762137085246e+00
5.200000000000216005e+00	1.968550411139931233e+00	1.359286061243713650e+00
5.250000000000216716e+00	1.926377570675838369e+00	1.694033494874861878e+00
5.300000000000217426e+00	1.872059591264536138e+00	2.018214032016483639e+00
5.350000000000218137e+00	1.806796104073591813e+00	2.328392499170886865e+00
5.400000000000218847e+00	1.731953434399187586e+00	2.621703112317823603e+00
5.450000000000219558e+00	1.649018363936693543e+00	2.895877656683687018e+00
5.500000000000220268e+00	1.559551570257653674e+00	3.149253488409711199e+00
5.550000000000220979e+00	1.465142297576101704e+00	3.380762277569223873e+00
5.600000000000221689e+00	1.367365679090437824e+00	3.589901101163745611e+00
5.650000000000222400e+00	1.267743942681109903e+00	3.776688099544205812e+00
5.700000000000223110e+00	1.167712500277241050e+00	3.941605405914609950e+00
5.750000000000223821e+00	1.068591660488204198e+00	4.085532426540314788e+00
5.800000000000224532e+00	9.715644288312025312e-01	4.209672774276146612e+00
5.850000000000225242e+00	8.776605847718264020e-01	4.315478230436436746e+00
5.900000000000225953e+00	7.877469635863053599e-01	4.404573025714207724e+00
5.950000000000226663e+00	7.025236357487919525e-01	4.478681491945653903e+00
6.000000000000227374e+00	6.225254767470180806e-01	4.539561752662240934e+00
6.050000000000228084e+00	5.481284627261590048e-01	4.588947610267437582e+00
6.100000000000228795e+00	4.795599159431399583e-01	4.628500180234059513e+00
6.150000000000229505e+00	4.169118595090234858e-01	4.659770157110460609e+00
6.200000000000230216e+00	3.601566214075953010e-01	4.684170920867361865e+00
6.250000000000230926e+00	3.091638490852569032e-01	4.702962056848609684e+00
6.300000000000231637e+00	2.637181519913541217e-01	4.717242317858486800e+00
6.350000000000232347e+00	2.235366730723616358e-01	4.727950643148367327e+00
6.400000000000233058e+00	1.882859935334135482e-01	4.735873591357312229e+00
6.450000000000233769e+00	1.575978902686507310e-01	4.741657448906925865e+00
6.500000000000234479e+00	1.310835847627562500e-01	4.745823328892799786e+00
6.550000000000235190e+00	1.083462393547409419e-01	4.748783749376793928e+00
6.600000000000235900e+00	8.899156603168564827e-02	4.750859435691642929e+00
6.650000000000236611e+00	7.263651017559601131e-02	4.752295387763032508e+00
6.700000000000237321e+00	5.891605405847655241e-02	4.753275553044861823e+00
6.750000000000238032e+00	4.748825080798503573e-02	4.753935719122265091e+00
6.800000000000238742e+00	3.803764866554040086e-02	4.754374468319479519e+00
6.850000000000239453e+00	3.027729824420406432e-02	4.754662210914380793e+00
6.900000000000240163e+00	2.394955355977025635e-02	4.754848433498116478e+00
6.950000000000240874e+00	1.882588280279602969e-02	4.754967370353675449e+00
7.000000000000241585e+00	1.470589941962388396e-02	4.755042337608132108e+00
7.050000000000242295e+00	1.141581048343898695e-02	4.755088972649015311e+00
7.100000000000243006e+00	8.806459926895458812e-03	4.755117604708152257e+00
7.150000000000243716e+00	6.751121165599459177e-03	4.755134954943945225e+00
7.200000000000244427e+00	5.143168887000889450e-03	4.755145332213694509e+00
7.250000000000245137e+00	3.893734906034139898e-03	4.755151458500797901e+00
7.300000000000245848e+00	2.929429241657457387e-03	4.755155028424688624e+00
7.350000000000246558e+00	2.190185846842860901e-03	4.755157081846174805e+00
7.400000000000247269e+00	1.627273309118941642e-03	4.755158247754185830e+00
7.450000000000247979e+00	1.201494631499755482e-03	4.755158901225320811e+00
7.500000000000248690e+00	8.815869769234300221e-04	4.755159262779012685e+00
7.550000000000249401e+00	6.428219077348332807e-04	4.755159460253626236e+00
7.600000000000250111e+00	4.657989425139847338e-04	4.755159566728994314e+00
7.650000000000250822e+00	3.354198715408449136e-04	4.755159623404227709e+00
7.700000000000251532e+00	2.400278633075300075e-04	4.755159653185979884e+00
7.750000000000252243e+00	1.706935915141470986e-04	4.755159668635891457e+00
7.800000000000252953e+00	1.206300625914952891e-04	4.755159676548622372e+00
7.850000000000253664e+00	8.471820624209487887e-05	4.755159680549513546e+00
7.900000000000254374e+00	5.912632479942413471e-05	4.755159682546717725e+00
7.950000000000255085e+00	4.100794592520431075e-05	4.755159683531018366e+00
8.000000000000255795e+00	2.826429794205022154e-05	4.755159684009954368e+00
8.050000000000256506e+00	1.935938218469503993e-05	4.755159684240033435e+00
8.100000000000257216e+00	1.317734551496640081e-05	4.755159684349159477e+00
8.150000000000257927e+00	8.913485471692840552e-06	4.755159684400261710e+00
8.200000000000258638e+00	5.991704827483186972e-06	4.755159684423888145e+00
8.250000000000259348e+00	4.002547659094996005e-06	4.755159684434674183e+00
8.300000000000260059e+00	2.657087719364464688e-06	4.755159684439535184e+00
8.350000000000260769e+00	1.752905787096222633e-06	4.755159684441698786e+00
8.400000000000261480e+00	1.149197256745712923e-06	4.755159684442649137e+00
8.450000000000262190e+00	7.487105070672243711e-07	4.755159684443061252e+00
8.500000000000262901e+00	4.847486773336584157e-07	4.755159684443238000e+00
8.550000000000263611e+00	3.118909042861026024e-07	4.755159684443312607e+00
8.600000000000264322e+00	1.994215882935622287e-07	4.755159684443343693e+00
8.650000000000265032e+00	1.267141246569403893e-07	4.755159684443357015e+00
8.700000000000265743e+00	8.001313561434626329e-08	4.755159684443362345e+00
8.750000000000266454e+00	5.020893004955859476e-08	4.755159684443364121e+00
