X	y	y_2std
2.250000000000174083e+00	1.904799972687192033e+00	3.636407640030445698e+00
2.300000000000174794e+00	1.929458280932770053e+00	3.633734102135513844e+00
2.350000000000175504e+00	1.952996067382169576e+00	3.631036254744172354e+00
2.400000000000176215e+00	1.975405143200041902e+00	3.628324789716772969e+00
2.450000000000176925e+00	1.996678513806493527e+00	3.625610922006896608e+00
2.500000000000177636e+00	2.016810377327468817e+00	3.622906363393065376e+00
2.550000000000178346e+00	2.035796121289066285e+00	3.620223296079093878e+00
2.600000000000179057e+00	2.053632317576203903e+00	3.617574346157199194e+00
2.650000000000179767e+00	2.070316715679273223e+00	3.614972556918180313e+00
2.700000000000180478e+00	2.085848234255555766e+00	3.612431361983962752e+00
2.750000000000181188e+00	2.100226951035188083e+00	3.609964558229370457e+00
2.800000000000181899e+00	2.113454091104528310e+00	3.607586278452547646e+00
2.850000000000182609e+00	2.125532013602509096e+00	3.605310963746932273e+00
2.900000000000183320e+00	2.136464196868442134e+00	3.603153335522208511e+00
2.950000000000184031e+00	2.146255222082313896e+00	3.601128367117486739e+00
3.000000000000184741e+00	2.154910755441217241e+00	3.599251254946965517e+00
3.050000000000185452e+00	2.162437528917900753e+00	3.597537389116832962e+00
3.100000000000186162e+00	2.168843319649833568e+00	3.596002323452037075e+00
3.150000000000186873e+00	2.174136928009212877e+00	3.594661744873088427e+00
3.200000000000187583e+00	2.178328154406514727e+00	3.593531442066103754e+00
3.250000000000188294e+00	2.181427774881970372e+00	3.592627273394052079e+00
3.300000000000189004e+00	2.183447515541215189e+00	3.591965134003581195e+00
3.350000000000189715e+00	2.184400025892893282e+00	3.591560922089832797e+00
3.400000000000190425e+00	2.184298851147532083e+00	3.591430504291434733e+00
3.450000000000191136e+00	2.183158403538319803e+00	3.591589680199065437e+00
3.500000000000191847e+00	2.180993932725576734e+00	3.592054145973903712e+00
3.550000000000192557e+00	2.177821495347777692e+00	3.592839457086385746e+00
3.600000000000193268e+00	2.173657923782859935e+00	3.593960990201212624e+00
3.650000000000193978e+00	2.168520794184242817e+00	3.595433904251072121e+00
3.700000000000194689e+00	2.162428393856663966e+00	3.597273100758978881e+00
3.750000000000195399e+00	2.155399688037253458e+00	3.599493183487231018e+00
3.800000000000196110e+00	2.147454286147642666e+00	3.602108417509469973e+00
3.850000000000196820e+00	2.138612407583011077e+00	3.605132687820958193e+00
3.900000000000197531e+00	2.128894847103958377e+00	3.608579457620622044e+00
3.950000000000198241e+00	2.118322939896932322e+00	3.612461726416422270e+00
4.000000000000198952e+00	2.106918526368700029e+00	3.616791988122705970e+00
4.050000000000199663e+00	2.094703916739823590e+00	3.621582189334335844e+00
4.100000000000200373e+00	2.081701855501620013e+00	3.626843687976895492e+00
4.150000000000201084e+00	2.067935485800342477e+00	3.632587212545210331e+00
4.200000000000201794e+00	2.053428313811460626e+00	3.638822822153145342e+00
4.250000000000202505e+00	2.038204173166020094e+00	3.645559867626205985e+00
4.300000000000203215e+00	2.022287189489938797e+00	3.652806953874363938e+00
4.350000000000203926e+00	2.005701745115881174e+00	3.660571903785795111e+00
4.400000000000204636e+00	1.988472444026114783e+00	3.668861723882478998e+00
4.450000000000205347e+00	1.970624077083246606e+00	3.677682571976018888e+00
4.500000000000206057e+00	1.952181587604277180e+00	3.687039727056267147e+00
4.550000000000206768e+00	1.933170037331773283e+00	3.696937561636653768e+00
4.600000000000207478e+00	1.913614572854239304e+00	3.707379516768414263e+00
4.650000000000208189e+00	1.893540392525989935e+00	3.718368079921364089e+00
4.700000000000208900e+00	1.872972713934927924e+00	3.729904765911718822e+00
4.750000000000209610e+00	1.851936741964717470e+00	3.741990101037771410e+00
4.800000000000210321e+00	1.830457637495757517e+00	3.754623610562544123e+00
4.850000000000211031e+00	1.808560486787358368e+00	3.767803809658834879e+00
4.900000000000211742e+00	1.786270271581320790e+00	3.781528197907044753e+00
4.950000000000212452e+00	1.763611839964951411e+00	3.795793257409915356e+00
5.000000000000213163e+00	1.740609878029328872e+00	3.810594454561392563e+00
5.050000000000213873e+00	1.717288882356345248e+00	3.825926245479569943e+00
5.100000000000214584e+00	1.693673133365731553e+00	3.841782085086445697e+00
5.150000000000215294e+00	1.669786669551010849e+00	3.858154439790550061e+00
5.200000000000216005e+00	1.645653262630878189e+00	3.875034803702531061e+00
5.250000000000216716e+00	1.621296393640247135e+00	3.892413718289066349e+00
5.300000000000217426e+00	1.596739229982769182e+00	3.910280795347180316e+00
5.350000000000218137e+00	1.572004603464275396e+00	3.928624743159487842e+00
5.400000000000218847e+00	1.547114989324263057e+00	3.947433395671271050e+00
5.450000000000219558e+00	1.522092486280155477e+00	3.966693744512892472e+00
5.500000000000220268e+00	1.496958797596729118e+00	3.986391973675804667e+00
5.550000000000220979e+00	1.471735213190838554e+00	4.006513496637609251e+00
5.600000000000221689e+00	1.446442592779201064e+00	4.027042995721212826e+00
5.650000000000222400e+00	1.421101350074820413e+00	4.047964463465069329e+00
5.700000000000223110e+00	1.395731438035357819e+00	4.069261245775835256e+00
5.750000000000223821e+00	1.370352335164618296e+00	4.090916086631402493e+00
5.800000000000224532e+00	1.344983032866148065e+00	4.112911174101042455e+00
5.850000000000225242e+00	1.319642023845903012e+00	4.135228187450213255e+00
5.900000000000225953e+00	1.294347291558879842e+00	4.157848345100351395e+00
5.950000000000226663e+00	1.269116300692644028e+00	4.180752453218348208e+00
6.000000000000227374e+00	1.243965988678803036e+00	4.203920954716430458e+00
6.050000000000228084e+00	1.218912758221591730e+00	4.227333978450420027e+00
6.100000000000228795e+00	1.193972470830989785e+00	4.250971388412894569e+00
6.150000000000229505e+00	1.169160441346077439e+00	4.274812832727109324e+00
6.200000000000230216e+00	1.144491433432695882e+00	4.298837792257855561e+00
6.250000000000230926e+00	1.119979656037949578e+00	4.323025628666153253e+00
6.300000000000231637e+00	1.095638760782566168e+00	4.347355631746021132e+00
6.350000000000232347e+00	1.071481840270793739e+00	4.371807065893035471e+00
6.400000000000233058e+00	1.047521427296122631e+00	4.396359215566151057e+00
6.450000000000233769e+00	1.023769494919958500e+00	4.420991429615902746e+00
6.500000000000234479e+00	1.000237457399175023e+00	4.445683164363800621e+00
6.550000000000235190e+00	9.769361719374165531e-01	4.470414025329117358e+00
6.600000000000235900e+00	9.538759412340560573e-01	4.495163807510433429e+00
6.650000000000236611e+00	9.310665168038076978e-01	4.519912534140198446e+00
6.700000000000237321e+00	9.085171030391616664e-01	4.544640493840984341e+00
6.750000000000238032e+00	8.862363619871187481e-01	4.569328276122067045e+00
6.800000000000238742e+00	8.642324188110435124e-01	4.593956805164645552e+00
6.850000000000239453e+00	8.425128679078714988e-01	4.618507371852957455e+00
6.900000000000240163e+00	8.210847796504844309e-01	4.642961664017218659e+00
6.950000000000240874e+00	7.999547077246237370e-01	4.667301794862325437e+00
7.000000000000241585e+00	7.791286970294204473e-01	4.691510329563859827e+00
7.050000000000242295e+00	7.586122921104052619e-01	4.715570310020007483e+00
7.100000000000243006e+00	7.384105460936603027e-01	4.739465277754625561e+00
7.150000000000243716e+00	7.185280300897446404e-01	4.763179294972805344e+00
7.200000000000244427e+00	6.989688430359803917e-01	4.786696963775977309e+00
7.250000000000245137e+00	6.797366219457827707e-01	4.810003443548878543e+00
7.300000000000245848e+00	6.608345525338276127e-01	4.833084466535558121e+00
7.350000000000246558e+00	6.422653801860656042e-01	4.855926351626072446e+00
7.400000000000247269e+00	6.240314212438619057e-01	4.878516016379625064e+00
7.450000000000247979e+00	6.061345745718687006e-01	4.900840987313715758e+00
7.500000000000248690e+00	5.885763333796059094e-01	4.922889408492295615e+00
7.550000000000249401e+00	5.713577972672085892e-01	4.944650048449093838e+00
7.600000000000250111e+00	5.544796844662707169e-01	4.966112305485178346e+00
7.650000000000250822e+00	5.379423442472666128e-01	4.987266211382419101e+00
7.700000000000251532e+00	5.217457694656466582e-01	5.008102433576945955e+00
7.750000000000252243e+00	5.058896092193319038e-01	5.028612275838813872e+00
7.800000000000252953e+00	4.903731815910130631e-01	5.048787677506061833e+00
7.850000000000253664e+00	4.751954864494030706e-01	5.068621211323079301e+00
7.900000000000254374e+00	4.603552182843291263e-01	5.088106079934821224e+00
7.950000000000255085e+00	4.458507790513556723e-01	5.107236111089706654e+00
8.000000000000255795e+00	4.316802910024434836e-01	5.126005751605348770e+00
8.050000000000256506e+00	4.178416094800074254e-01	5.144410060152272202e+00
8.100000000000257216e+00	4.043323356525848067e-01	5.162444698911727414e+00
8.150000000000257927e+00	3.911498291712486308e-01	5.180105924164457143e+00
8.200000000000258638e+00	3.782912207267818405e-01	5.197390575867901319e+00
8.250000000000259348e+00	3.657534244885606856e-01	5.214296066279851871e+00
8.300000000000260059e+00	3.535331504070405861e-01	5.230820367686901839e+00
8.350000000000260769e+00	3.416269163626577954e-01	5.246961999296290813e+00
8.400000000000261480e+00	3.300310601449348291e-01	5.262720013349868609e+00
8.450000000000262190e+00	3.187417512465156033e-01	5.278093980518865358e+00
8.500000000000262901e+00	3.077550024578132870e-01	5.293083974638076228e+00
8.550000000000263611e+00	2.970666812489017872e-01	5.307690556837783902e+00
8.600000000000264322e+00	2.866725209262451779e-01	5.321914759131401773e+00
8.650000000000265032e+00	2.765681315527802608e-01	5.335758067516360725e+00
8.700000000000265743e+00	2.667490106208166845e-01	5.349222404645147755e+00
8.750000000000266454e+00	2.572105534681314865e-01	5.362310112122754546e+00
